AccountID,CustomerID,AccountType,Balance,CreatedDate
2208,1653,Savings,55564,2020-09-07
2209,4122,Savings,67719,2025-02-25
2210,2649,Savings,10687,2018-05-28
2211,3915,Business,85380,2022-03-29
2212,1937,Savings,98644,2020-03-27
2213,624,Savings,57459,2024-10-01
2214,2290,Savings,11529,2020-10-26
2215,226,Savings,21493,2020-12-23
2216,1504,Savings,64560,2023-05-06
2217,4148,Checking,87490,2015-06-30
2218,4871,Checking,14668,2017-05-27
2219,4466,Checking,53499,2016-07-20
2220,636,Checking,42450,2016-07-01
2221,3883,Checking,82567,2020-07-15
2222,1955,Savings,5011,2018-11-25
2223,2163,Business,88821,2016-04-16
2224,2708,Business,41786,2015-07-10
2225,1518,Business,23190,2022-11-12
2226,2459,Checking,96012,2023-07-05
2227,2773,Business,11022,2018-04-25
2228,2419,Business,54484,2024-07-20
2229,4186,Business,10913,2017-09-21
2230,1080,Savings,23293,2019-08-01
2231,4784,Checking,63495,2017-12-30
2232,4678,Savings,95923,2021-03-19
2233,3341,Checking,68401,2019-07-26
2234,1955,Savings,2494,2016-08-12
2235,3610,Savings,67186,2020-04-19
2236,827,Savings,62631,2019-01-03
2237,2983,Business,91851,2015-06-25
2238,4540,Savings,73828,2021-07-08
2239,652,Checking,4477,2022-12-09
2240,1000,Savings,64046,2022-03-24
2241,3884,Savings,2859,2015-12-12
2242,3486,Checking,77650,2017-06-11
2243,2160,Business,73605,2015-07-10
2244,1929,Savings,74329,2020-06-04
2245,23,Business,64998,2024-01-27
2246,4719,Checking,1668,2024-03-21
2247,4897,Savings,91348,2022-02-14
2248,2444,Checking,52438,2022-06-18
2249,1602,Business,94361,2018-11-11
2250,2124,Savings,2026,2018-04-26
2251,2145,Checking,38928,2022-08-01
2252,3507,Checking,79891,2016-08-16
2253,1463,Checking,33113,2023-02-28
2254,1224,Savings,59312,2019-02-10
2255,1292,Savings,51324,2021-01-25
2256,1248,Business,21388,2015-07-19
2257,123,Business,45987,2025-01-09
2258,1586,Business,5582,2019-07-19
2259,3641,Savings,12475,2024-03-02
2260,2346,Checking,81262,2023-03-23
2261,3855,Checking,99842,2017-12-13
2262,3559,Checking,85019,2024-03-16
2263,501,Business,73361,2017-09-06
2264,375,Savings,92080,2023-04-02
2265,4392,Checking,27339,2023-06-22
2266,168,Business,7904,2017-12-28
2267,658,Business,30084,2015-08-13
2268,1924,Business,97090,2020-09-20
2269,3144,Checking,9875,2016-05-03
2270,2316,Business,45929,2018-05-06
2271,2679,Savings,13742,2022-02-25
2272,1817,Savings,3842,2017-01-13
2273,872,Checking,34646,2020-12-22
2274,2468,Checking,277,2025-03-21
2275,4486,Checking,61653,2020-08-09
2276,41,Business,80038,2024-09-29
2277,1899,Checking,51706,2023-05-03
2278,3751,Savings,30557,2016-07-26
2279,2496,Checking,2939,2023-02-04
2280,3320,Savings,29491,2022-04-20
2281,2773,Business,28174,2022-02-17
2282,3217,Business,56641,2021-11-03
2283,1974,Checking,64326,2023-09-30
2284,3659,Business,67546,2021-10-09
2285,4916,Business,33501,2023-01-18
2286,3833,Savings,36246,2016-08-07
2287,1002,Savings,21858,2023-02-21
2288,2924,Business,81580,2020-01-21
2289,1801,Checking,4144,2024-04-07
2290,4805,Savings,44142,2023-12-24
2291,2720,Savings,19265,2023-04-15
2292,4678,Checking,75516,2020-10-12
2293,2316,Checking,21097,2016-10-09
2294,3220,Business,42652,2025-05-02
2295,3136,Business,81944,2021-09-10
2296,4071,Savings,88866,2020-04-15
2297,2823,Business,5474,2024-08-24
2298,1533,Checking,7132,2016-09-01
2299,1535,Checking,87927,2023-06-09
2300,2044,Savings,33827,2017-06-11
2301,973,Business,64441,2016-02-22
2302,1821,Savings,72135,2021-07-08
2303,4209,Business,83969,2021-12-22
2304,1695,Savings,37833,2019-11-15
2305,3139,Savings,49296,2024-11-07
2306,4330,Checking,19916,2021-10-16
2307,3038,Checking,46291,2015-11-27
2308,1300,Savings,57241,2021-04-01
2309,712,Business,62027,2018-02-09
2310,3919,Business,38180,2021-01-20
2311,4906,Business,78149,2021-08-19
2312,3664,Checking,16843,2015-08-17
2313,1980,Business,52344,2019-04-08
2314,2154,Checking,29216,2016-01-20
2315,2074,Savings,93236,2017-11-04
2316,3303,Business,99154,2022-11-04
2317,312,Savings,40464,2020-05-11
2318,3439,Savings,99745,2023-07-27
2319,1809,Business,74638,2019-11-04
2320,3872,Savings,74734,2019-09-08
2321,1373,Savings,65978,2016-07-22
2322,4081,Savings,90965,2021-03-23
2323,4598,Business,77034,2018-10-31
2324,1067,Business,84923,2015-05-20
2325,2898,Checking,39104,2018-12-19
2326,1606,Business,94339,2018-12-20
2327,606,Business,94122,2017-10-13
2328,2024,Business,85213,2017-11-13
2329,1835,Business,59613,2017-01-23
2330,4136,Checking,61114,2016-02-15
2331,3252,Checking,45016,2025-02-13
2332,4981,Business,74103,2018-11-22
2333,4693,Business,44787,2019-06-28
2334,545,Checking,27237,2016-12-22
2335,1075,Business,9591,2022-03-12
2336,4329,Business,80421,2019-07-14
2337,1895,Savings,88248,2016-12-31
2338,4724,Savings,86889,2022-12-05
2339,3316,Checking,5843,2016-03-13
2340,4809,Business,20958,2018-01-27
2341,1976,Business,31685,2019-08-16
2342,916,Savings,62287,2019-03-24
2343,3152,Savings,3816,2015-12-11
2344,2874,Checking,33945,2020-10-17
2345,2161,Checking,69872,2022-12-19
2346,1439,Business,39987,2016-05-01
2347,581,Checking,5209,2018-08-29
2348,4504,Savings,31814,2023-03-17
2349,1534,Checking,54148,2019-09-14
2350,4562,Business,20209,2024-09-15
2351,788,Business,36789,2023-09-20
2352,4715,Checking,27054,2024-12-06
2353,1407,Business,73832,2021-05-09
2354,1415,Business,55879,2021-11-08
2355,4651,Savings,50541,2019-12-27
2356,1234,Checking,54288,2016-02-24
2357,3429,Savings,96367,2023-12-06
2358,4168,Checking,57297,2017-10-24
2359,4500,Business,67481,2023-07-16
2360,591,Savings,46155,2017-08-19
2361,4527,Business,70438,2017-10-18
2362,1781,Checking,80899,2020-05-09
2363,3342,Savings,11049,2016-02-11
2364,1012,Savings,94981,2021-06-19
2365,893,Savings,48423,2020-08-08
2366,4595,Business,74734,2017-05-26
2367,2219,Checking,77970,2022-04-28
2368,285,Savings,94521,2016-09-20
2369,3009,Checking,2152,2021-06-29
2370,4512,Savings,1625,2016-01-01
2371,4863,Checking,98464,2018-01-26
2372,2035,Savings,23890,2022-09-26
2373,319,Business,20657,2020-01-29
2374,837,Checking,12268,2021-08-14
2375,2061,Savings,16985,2017-12-10
2376,3152,Checking,50608,2017-08-26
2377,4225,Savings,38103,2018-12-29
2378,2661,Business,39577,2017-07-22
2379,1199,Savings,48447,2016-11-13
2380,754,Business,45837,2017-06-17
2381,495,Business,63944,2021-07-07
2382,2606,Checking,43305,2020-02-15
2383,4243,Savings,81472,2017-02-13
2384,3821,Checking,84231,2019-06-14
2385,4952,Business,18798,2022-07-06
2386,4199,Savings,19226,2020-06-25
2387,3596,Checking,90245,2019-02-23
2388,4688,Business,339,2017-08-21
2389,834,Business,57928,2019-10-01
2390,4667,Business,54818,2021-07-28
2391,1922,Checking,69028,2022-06-02
2392,2791,Savings,79938,2024-09-17
2393,4609,Business,1334,2017-11-01
2394,3943,Checking,22554,2019-03-02
2395,3892,Business,35684,2018-04-13
2396,2968,Business,87010,2025-03-07
2397,4349,Checking,34883,2022-11-16
2398,505,Checking,17404,2020-01-30
2399,3486,Checking,91789,2016-12-05
2400,149,Business,34244,2020-03-04
2401,2903,Business,44232,2022-02-08
2402,400,Business,70939,2017-03-23
2403,4310,Checking,17601,2020-03-06
2404,2687,Business,40297,2016-11-05
2405,692,Checking,65569,2024-09-02
2406,2474,Savings,24412,2019-04-19
2407,4602,Checking,96327,2019-06-10
2408,4433,Savings,70104,2022-07-05
2409,2012,Savings,13751,2015-11-24
2410,1418,Business,90740,2024-06-03
2411,625,Business,74166,2018-12-24
2412,3552,Checking,5070,2022-05-26
2413,209,Checking,23481,2025-02-12
2414,3733,Business,94603,2024-07-03
2415,2250,Savings,6969,2023-10-27
2416,3070,Checking,92110,2024-06-28
2417,4502,Checking,62273,2018-08-15
2418,4969,Savings,61541,2023-01-19
2419,1136,Savings,36134,2017-11-30
2420,3854,Savings,8988,2022-04-06
2421,738,Business,44181,2017-06-23
2422,4205,Savings,15610,2023-05-01
2423,3544,Checking,63161,2023-06-24
2424,4739,Checking,13330,2018-12-20
2425,4836,Checking,68164,2025-01-13
2426,3714,Savings,61110,2022-03-29
2427,1076,Savings,3610,2021-07-26
2428,2522,Savings,91428,2024-05-25
2429,1159,Business,678,2024-07-08
2430,2062,Savings,99556,2023-10-18
2431,4281,Savings,8779,2022-02-02
2432,491,Checking,84525,2021-03-24
2433,2456,Savings,26169,2020-04-30
2434,2684,Checking,2572,2022-03-31
2435,4953,Savings,95218,2018-10-17
2436,1482,Savings,18368,2019-07-16
2437,1042,Savings,31471,2024-02-18
2438,425,Business,68010,2016-08-24
2439,3005,Business,29313,2020-04-05
2440,1172,Savings,98072,2022-08-16
2441,3093,Checking,71775,2016-04-12
2442,4222,Savings,35268,2025-04-10
2443,723,Business,79944,2020-07-10
2444,4331,Business,40131,2016-01-16
2445,4309,Savings,88385,2024-01-21
2446,4929,Checking,27994,2015-09-23
2447,3789,Savings,58743,2022-09-01
2448,399,Business,59982,2022-05-21
2449,4575,Checking,96814,2017-05-24
2450,2959,Savings,5004,2016-01-18
2451,322,Checking,54697,2016-08-27
2452,2288,Business,85668,2018-10-19
2453,1104,Checking,53887,2022-05-29
2454,4978,Checking,38205,2018-10-16
2455,3493,Savings,50623,2020-12-21
2456,3908,Checking,6387,2022-03-16
2457,541,Business,53637,2017-04-24
2458,173,Checking,48123,2016-04-25
2459,539,Checking,71485,2021-06-28
2460,135,Checking,57429,2021-12-01
2461,4105,Checking,30935,2017-10-26
2462,2393,Business,24656,2021-03-26
2463,551,Savings,5154,2022-09-13
2464,4264,Checking,2857,2023-02-16
2465,1456,Checking,17982,2024-05-09
2466,4907,Savings,63434,2018-05-26
2467,2029,Savings,96220,2018-06-13
2468,4357,Checking,13118,2020-10-17
2469,248,Business,79016,2015-08-03
2470,1007,Checking,44218,2017-02-05
2471,1063,Checking,20002,2016-01-11
2472,4284,Checking,52974,2019-09-25
2473,1715,Business,48955,2021-06-12
2474,1801,Business,30424,2022-08-12
2475,993,Savings,11933,2017-04-08
2476,4376,Savings,32128,2018-01-19
2477,2823,Checking,55505,2016-06-23
2478,3181,Business,87637,2022-06-02
2479,2519,Business,33444,2020-12-06
2480,4898,Business,42574,2024-01-07
2481,2312,Business,6086,2023-04-10
2482,4292,Savings,36364,2016-09-05
2483,1313,Savings,75663,2015-08-06
2484,2959,Checking,10144,2023-06-21
2485,1265,Savings,7329,2020-06-16
2486,2492,Business,97737,2019-11-10
2487,2655,Savings,10894,2020-10-17
2488,2438,Business,5137,2019-07-02
2489,362,Business,81152,2024-12-23
2490,2409,Savings,31596,2023-07-24
2491,4972,Savings,82725,2023-04-17
2492,2679,Savings,4429,2018-09-13
2493,966,Business,76757,2020-12-19
2494,971,Checking,50438,2017-10-08
2495,1932,Checking,52029,2024-08-23
2496,1980,Business,27992,2016-01-31
2497,4313,Savings,58881,2017-10-10
2498,3090,Checking,76791,2025-04-01
2499,2978,Business,77498,2017-05-07
2500,4207,Checking,9677,2024-11-05
2501,4294,Business,63122,2024-07-07
2502,2154,Savings,90168,2016-12-29
2503,4361,Savings,21818,2022-04-09
2504,4673,Checking,92589,2022-12-07
2505,1898,Checking,75847,2025-02-24
2506,4476,Business,1453,2017-03-10
2507,4052,Business,92184,2025-04-18
2508,4750,Business,18878,2024-11-13
2509,2844,Business,16250,2020-05-30
2510,4408,Business,46570,2017-07-04
2511,4712,Checking,22660,2019-03-19
2512,3337,Savings,97342,2025-04-15
2513,190,Savings,67606,2018-04-14
2514,3295,Checking,57557,2016-12-14
2515,978,Business,4558,2021-04-26
2516,4146,Business,23613,2018-10-10
2517,585,Checking,92396,2023-05-06
2518,417,Savings,47267,2024-03-18
2519,1877,Business,19650,2016-09-06
2520,3092,Business,46915,2016-10-17
2521,1280,Business,14937,2016-10-19
2522,585,Checking,4501,2016-02-16
2523,4481,Business,29584,2017-09-12
2524,528,Business,96258,2015-10-04
2525,377,Savings,57169,2016-12-02
2526,397,Checking,93214,2020-05-24
2527,4896,Business,509,2017-08-04
2528,1101,Savings,12094,2023-04-01
2529,1082,Checking,93968,2021-03-25
2530,4514,Business,54673,2020-12-12
2531,1321,Business,19954,2017-10-16
2532,2686,Business,33159,2021-04-13
2533,4072,Savings,29674,2025-03-12
2534,2866,Savings,14578,2021-10-16
2535,3050,Checking,26549,2023-08-10
2536,117,Business,86299,2018-07-13
2537,4608,Checking,40295,2022-08-26
2538,3816,Checking,47066,2022-01-03
2539,4786,Checking,80066,2023-10-20
2540,2318,Savings,32578,2025-01-17
2541,813,Savings,66434,2020-01-17
2542,4715,Business,77222,2016-11-03
2543,407,Savings,71129,2024-09-24
2544,4856,Checking,7585,2017-12-10
2545,476,Checking,28162,2023-07-31
2546,2430,Checking,22265,2025-01-16
2547,710,Business,70928,2018-06-08
2548,2247,Checking,81010,2015-07-04
2549,2989,Business,80615,2018-02-08
2550,1124,Savings,44838,2017-01-02
2551,4423,Business,27284,2015-12-03
2552,3583,Savings,47692,2017-10-25
2553,4106,Checking,85637,2023-07-24
2554,1752,Checking,2396,2022-01-06
2555,84,Savings,17940,2025-03-07
2556,1239,Business,78027,2016-12-15
2557,2408,Checking,70753,2024-12-19
2558,4755,Savings,82761,2025-01-28
2559,3844,Savings,10430,2020-10-31
2560,4692,Savings,99498,2024-07-02
2561,2678,Business,10790,2017-02-11
2562,4077,Checking,77459,2020-10-17
2563,690,Savings,72810,2018-12-22
2564,3872,Business,66543,2025-01-30
2565,3085,Business,63084,2020-07-28
2566,3065,Savings,55076,2021-04-21
2567,1253,Savings,11263,2017-12-19
2568,1698,Checking,58835,2018-11-30
2569,2982,Checking,57274,2023-08-01
2570,739,Business,49036,2023-02-05
2571,2283,Checking,43719,2019-05-18
2572,1226,Savings,23684,2022-06-06
2573,1884,Checking,24027,2017-09-05
2574,2013,Business,18887,2022-11-14
2575,3102,Checking,17107,2015-05-19
2576,3633,Savings,19948,2016-11-14
2577,2822,Savings,18205,2022-11-15
2578,1409,Savings,85428,2015-06-07
2579,4025,Savings,78624,2021-08-05
2580,4975,Business,40617,2019-02-22
2581,1607,Savings,21077,2025-02-10
2582,3778,Checking,4584,2021-06-01
2583,1127,Business,25672,2023-11-29
2584,1653,Savings,23711,2016-06-20
2585,3550,Checking,88594,2024-08-31
2586,3809,Savings,27453,2020-01-20
2587,576,Savings,30730,2022-09-05
2588,4169,Business,69816,2015-11-10
2589,2026,Savings,48445,2024-07-14
2590,3922,Savings,22152,2020-10-16
2591,1811,Checking,35832,2020-03-27
2592,787,Checking,43782,2025-01-04
2593,3244,Savings,94843,2024-05-03
2594,1861,Checking,56388,2015-06-26
2595,4887,Business,23300,2018-06-26
2596,1237,Savings,38458,2023-04-23
2597,923,Savings,65330,2020-10-18
2598,3716,Checking,98523,2019-04-02
2599,3497,Business,76761,2015-06-27
2600,73,Checking,79341,2016-12-26
2601,3104,Checking,99129,2020-10-11
2602,4594,Savings,32669,2018-01-16
2603,3613,Savings,8131,2020-04-02
2604,87,Savings,27703,2018-05-08
2605,219,Checking,94174,2015-11-11
2606,4457,Savings,75171,2016-05-04
2607,4065,Checking,87593,2021-02-05
2608,4546,Savings,38224,2025-04-04
2609,4338,Business,25889,2021-04-19
2610,611,Business,7841,2024-02-24
2611,3165,Business,12584,2021-10-31
2612,4221,Business,66793,2022-09-13
2613,378,Business,71066,2018-01-13
2614,2086,Checking,2562,2018-06-08
2615,4816,Savings,58117,2021-04-08
2616,341,Business,50637,2017-04-24
2617,4751,Savings,33604,2018-04-29
2618,1124,Business,79753,2023-07-29
2619,4983,Business,17987,2025-05-09
2620,393,Business,46152,2020-12-20
2621,4003,Checking,27904,2024-06-21
2622,3660,Business,5322,2015-09-23
2623,3136,Savings,73636,2022-08-01
2624,1450,Business,67349,2022-06-02
2625,343,Savings,4285,2022-09-04
2626,562,Business,81795,2015-06-21
2627,1543,Savings,47863,2022-06-18
2628,885,Business,70673,2020-01-07
2629,3319,Business,93377,2020-03-14
2630,4893,Business,32089,2021-08-16
2631,402,Checking,91383,2022-04-20
2632,3625,Business,45438,2017-05-11
2633,545,Checking,14471,2018-04-19
2634,71,Business,84852,2015-07-24
2635,3039,Savings,46862,2025-05-08
2636,2754,Savings,93799,2022-12-28
2637,3006,Business,66691,2015-06-13
2638,4703,Checking,76179,2021-06-04
2639,4386,Savings,26825,2023-08-15
2640,777,Business,11196,2021-07-09
2641,1743,Savings,97038,2019-04-16
2642,1990,Checking,84656,2025-05-06
2643,530,Checking,39463,2021-02-12
2644,3833,Savings,21512,2017-02-02
2645,1309,Business,65670,2023-04-15
2646,3929,Savings,11683,2021-06-17
2647,3914,Savings,17915,2020-07-31
2648,3286,Savings,92732,2019-01-16
2649,984,Savings,85041,2023-08-02
2650,3655,Business,31410,2023-09-29
2651,3183,Checking,64624,2020-07-11
2652,3035,Savings,24751,2023-07-07
2653,3233,Business,82018,2015-08-20
2654,2594,Business,79360,2016-10-11
2655,944,Checking,59844,2016-11-14
2656,2084,Checking,89923,2024-04-14
2657,3326,Checking,76993,2022-02-23
2658,2666,Checking,10022,2017-06-04
2659,4552,Checking,41821,2022-03-28
2660,4910,Business,89714,2020-06-17
2661,4421,Business,38351,2024-06-10
2662,3340,Checking,40686,2015-10-08
2663,1957,Business,20144,2018-10-12
2664,2717,Business,18884,2020-10-29
2665,3185,Checking,17636,2018-06-13
2666,1720,Checking,94089,2023-01-25
2667,1208,Savings,26264,2017-10-15
2668,4918,Business,23656,2018-08-25
2669,4083,Checking,7864,2021-06-23
2670,1852,Checking,75673,2023-03-31
2671,1073,Checking,4055,2019-11-01
2672,790,Savings,77469,2018-05-23
2673,626,Savings,92064,2024-09-24
2674,935,Savings,88849,2023-04-24
2675,2291,Savings,22749,2018-11-29
2676,1970,Business,63746,2021-09-08
2677,447,Business,85001,2023-04-22
2678,3057,Savings,72604,2015-09-13
2679,4270,Business,29408,2021-08-22
2680,2536,Checking,42411,2017-11-28
2681,778,Business,16862,2024-10-03
2682,411,Savings,91487,2016-10-19
2683,1473,Savings,46417,2024-12-21
2684,1274,Savings,71932,2018-10-16
2685,1584,Business,21849,2021-06-10
2686,46,Checking,20321,2021-02-08
2687,261,Savings,15505,2020-09-16
2688,2962,Business,83618,2017-08-06
2689,1992,Savings,86851,2020-12-24
2690,1634,Checking,83898,2018-01-21
2691,1434,Checking,6673,2016-09-03
2692,3030,Savings,63035,2020-11-06
2693,417,Checking,91259,2019-09-20
2694,177,Savings,69099,2020-07-21
2695,245,Checking,91358,2016-12-14
2696,1212,Business,61737,2019-11-26
2697,2438,Business,61360,2015-07-16
2698,394,Checking,18866,2024-08-22
2699,4537,Checking,80706,2019-03-07
2700,317,Checking,7322,2018-07-10
2701,1780,Checking,73960,2021-02-22
2702,3930,Checking,68268,2020-04-05
2703,1126,Checking,61317,2024-07-28
2704,3829,Checking,34762,2015-07-13
2705,8,Savings,61210,2024-04-05
2706,1453,Business,30251,2016-03-13
2707,3298,Checking,11051,2015-11-17
2708,288,Savings,48712,2021-01-27
2709,2053,Business,48410,2018-03-06
2710,520,Savings,64789,2022-06-28
2711,3550,Business,30834,2023-01-18
2712,106,Checking,69387,2024-04-11
2713,4502,Checking,57421,2024-03-11
2714,4850,Business,52162,2023-02-16
2715,3012,Checking,29951,2021-11-02
2716,3957,Business,52374,2015-10-28
2717,708,Checking,52186,2019-07-18
2718,3342,Business,11969,2018-03-14
2719,723,Savings,15309,2017-10-13
2720,4075,Checking,7415,2023-09-23
2721,3112,Business,79660,2021-12-02
2722,4224,Savings,70980,2016-11-11
2723,2568,Savings,14251,2019-04-25
2724,2197,Business,49712,2019-03-19
2725,651,Checking,12947,2021-08-09
2726,547,Business,60350,2018-12-19
2727,2032,Savings,79006,2023-08-11
2728,3901,Savings,84398,2017-08-02
2729,4865,Checking,9856,2016-01-08
2730,1280,Checking,21839,2020-03-22
2731,2815,Checking,63003,2019-11-19
2732,1865,Business,61574,2021-10-22
2733,1654,Savings,5998,2016-10-22
2734,332,Savings,62810,2018-05-14
2735,3335,Checking,28841,2018-12-17
2736,4943,Savings,87821,2019-10-06
2737,2100,Business,16259,2017-05-16
2738,676,Business,71751,2018-11-10
2739,3651,Business,52534,2020-06-20
2740,2877,Business,40221,2023-05-12
2741,4246,Business,2832,2015-08-08
2742,2439,Business,3255,2019-07-12
2743,2766,Checking,63941,2015-06-14
2744,786,Savings,5806,2019-05-02
2745,3628,Checking,75474,2023-01-30
2746,205,Business,50988,2016-12-09
2747,4587,Checking,53154,2023-04-18
2748,1762,Checking,234,2020-03-24
2749,1325,Savings,65421,2021-03-30
2750,2397,Checking,67264,2016-05-30
2751,3791,Savings,19113,2024-02-25
2752,1029,Business,50905,2017-03-30
2753,1445,Checking,201,2024-03-07
2754,3808,Business,69846,2016-02-17
2755,3961,Business,6969,2022-03-08
2756,4798,Savings,99304,2024-09-19
2757,2782,Checking,60471,2015-08-13
2758,2377,Business,50547,2024-03-29
2759,2519,Business,97654,2021-06-19
2760,3190,Checking,88650,2016-01-11
2761,3189,Savings,70857,2022-10-31
2762,4234,Checking,1044,2021-10-27
2763,4909,Checking,48120,2019-05-22
2764,1161,Business,59437,2023-02-21
2765,1399,Business,63828,2020-11-20
2766,2930,Savings,56146,2022-04-05
2767,278,Checking,23035,2016-04-16
2768,3264,Business,71252,2020-05-24
2769,69,Business,16652,2019-07-25
2770,1008,Business,21782,2024-04-21
2771,3956,Checking,98003,2017-07-13
2772,2347,Checking,76952,2019-04-05
2773,1508,Checking,73624,2020-07-13
2774,734,Savings,20697,2024-03-04
2775,3703,Savings,11494,2022-12-15
2776,323,Savings,90918,2021-04-26
2777,1856,Savings,13964,2020-10-31
2778,4901,Checking,36456,2024-02-03
2779,3669,Business,93041,2017-07-01
2780,4302,Checking,2739,2016-06-03
2781,2742,Checking,73228,2018-07-07
2782,4031,Checking,2912,2025-02-26
2783,3126,Checking,50385,2018-10-18
2784,255,Savings,33986,2017-05-03
2785,3593,Business,60314,2020-02-09
2786,1514,Checking,51709,2022-10-25
2787,2607,Checking,61385,2020-09-03
2788,1432,Business,64149,2022-08-07
2789,4554,Business,93368,2024-05-02
2790,1436,Business,15727,2021-05-06
2791,1810,Checking,54284,2024-09-15
2792,4216,Savings,98722,2019-02-20
2793,672,Savings,72364,2023-01-25
2794,4423,Business,93537,2021-08-30
2795,583,Business,83595,2024-07-27
2796,3265,Savings,27539,2015-07-27
2797,2916,Savings,73048,2022-10-22
2798,2903,Savings,89062,2019-01-17
2799,3401,Business,26905,2016-08-17
2800,2603,Checking,14357,2017-11-30
2801,3993,Checking,67670,2022-01-18
2802,4486,Checking,51478,2023-04-13
2803,985,Savings,16651,2015-11-17
2804,1952,Business,97220,2017-10-17
2805,2771,Checking,16254,2024-10-24
2806,4092,Business,66772,2015-10-09
2807,3394,Savings,14481,2020-08-12
2808,4111,Checking,49062,2022-03-16
2809,327,Savings,35667,2025-04-02
2810,4334,Business,46959,2017-02-04
2811,4959,Savings,84187,2024-12-08
2812,2987,Checking,47521,2021-01-09
2813,4740,Business,32628,2017-11-05
2814,950,Business,86759,2024-09-07
2815,4412,Checking,80702,2018-05-21
2816,2628,Business,19219,2021-05-17
2817,4732,Checking,82624,2015-11-25
2818,1186,Business,21388,2018-02-19
2819,4741,Savings,7366,2020-01-16
2820,1200,Savings,35467,2015-08-24
2821,2901,Checking,34022,2018-10-15
2822,3188,Business,60021,2018-11-09
2823,968,Savings,32882,2016-11-02
2824,1679,Savings,16027,2019-07-23
2825,1373,Savings,45444,2016-01-18
2826,3606,Savings,75564,2015-07-25
2827,4450,Savings,91138,2023-08-11
2828,1051,Savings,89544,2022-07-19
2829,2900,Checking,845,2024-12-02
2830,1983,Savings,48034,2021-09-23
2831,3612,Savings,13511,2019-08-02
2832,3947,Business,5534,2019-10-31
2833,4079,Savings,8730,2025-01-10
2834,4310,Savings,92686,2017-08-15
2835,4520,Savings,7357,2019-07-25
2836,1044,Savings,15075,2017-01-22
2837,2476,Savings,44132,2020-03-25
2838,221,Savings,91748,2022-10-08
2839,4081,Checking,99167,2022-05-15
2840,104,Savings,95571,2022-06-06
2841,788,Savings,94960,2019-04-25
2842,1848,Savings,93905,2022-10-10
2843,2766,Business,99321,2016-04-10
2844,2904,Savings,19239,2020-12-17
2845,3178,Business,24597,2019-06-08
2846,2349,Savings,30046,2018-06-05
2847,813,Savings,1524,2023-11-07
2848,4514,Checking,61886,2017-08-18
2849,3593,Checking,50558,2018-11-29
2850,170,Checking,24511,2015-08-20
2851,3021,Savings,63279,2019-02-01
2852,3845,Business,11189,2020-03-13
2853,2490,Business,9097,2024-12-27
2854,1591,Savings,15926,2016-09-16
2855,333,Checking,30515,2017-11-30
2856,4672,Business,2863,2015-07-14
2857,4494,Checking,68930,2021-02-27
2858,974,Business,20209,2015-11-04
2859,4429,Business,60739,2016-04-15
2860,3982,Savings,68036,2017-10-21
2861,1583,Checking,64437,2023-12-04
2862,935,Checking,59879,2022-06-13
2863,1620,Checking,68558,2019-01-14
2864,1340,Savings,4677,2020-06-23
2865,3674,Checking,81967,2024-09-13
2866,1467,Checking,81060,2015-06-23
2867,4069,Checking,11707,2022-06-10
2868,3686,Business,74226,2018-06-03
2869,4261,Checking,56017,2024-12-06
2870,2259,Savings,87453,2024-05-30
2871,4997,Business,99113,2018-03-16
2872,4665,Checking,50899,2020-05-08
2873,77,Savings,72606,2015-12-26
2874,3752,Business,16966,2023-07-09
2875,1997,Checking,6456,2018-08-03
2876,2899,Savings,65813,2019-06-06
2877,4163,Business,48152,2022-02-23
2878,3714,Business,57580,2024-07-25
2879,2883,Checking,66396,2015-11-01
2880,3949,Savings,10012,2020-06-10
2881,1240,Business,62818,2024-08-03
2882,259,Checking,94722,2017-04-15
2883,447,Business,29607,2022-08-01
2884,262,Savings,89393,2022-12-24
2885,177,Savings,60313,2016-07-20
2886,1418,Business,25983,2019-08-27
2887,339,Checking,21563,2017-02-08
2888,767,Savings,46267,2019-08-05
2889,3156,Business,6045,2024-09-03
2890,1467,Savings,57441,2016-01-15
2891,255,Checking,44812,2017-10-25
2892,486,Checking,21513,2023-03-17
2893,3043,Business,46290,2020-06-23
2894,2540,Business,50447,2016-10-20
2895,4664,Checking,99720,2018-01-31
2896,2686,Checking,18300,2015-09-20
2897,3677,Business,86661,2015-07-15
2898,4053,Business,39489,2015-10-20
2899,1494,Savings,16279,2022-02-07
2900,3720,Business,86882,2018-11-04
2901,2457,Business,7054,2023-02-02
2902,4604,Business,29804,2017-06-08
2903,1740,Savings,64201,2022-03-20
2904,4097,Checking,57343,2024-08-12
2905,3135,Checking,80070,2018-08-15
2906,4695,Checking,96166,2019-08-20
2907,2720,Checking,99022,2018-04-24
2908,750,Checking,70210,2018-06-05
2909,1590,Business,14884,2023-05-13
2910,3697,Business,3407,2025-02-28
2911,3772,Business,10362,2020-11-03
2912,4294,Business,50541,2024-05-13
2913,2035,Business,74948,2019-08-27
2914,4239,Savings,99592,2024-03-12
2915,1454,Business,3265,2022-01-17
2916,2776,Business,15706,2023-06-07
2917,3346,Savings,99657,2022-03-15
2918,3344,Savings,22426,2020-08-03
2919,3110,Business,67202,2022-12-18
2920,3799,Business,63164,2016-05-21
2921,4723,Business,17195,2018-11-09
2922,2901,Business,20579,2023-10-17
2923,178,Checking,94258,2020-09-22
2924,4189,Checking,79584,2021-11-02
2925,1316,Business,420,2023-04-12
